frame,event,worms_before,worms_after
20,appear,[],[np.int32(87)]
20,appear,[],[np.int32(88)]
20,appear,[],[np.int32(89)]
20,appear,[],[np.int32(90)]
20,appear,[],[np.int32(91)]
20,appear,[],[np.int32(92)]
20,appear,[],[np.int32(93)]
20,appear,[],[np.int32(94)]
20,appear,[],[np.int32(95)]
20,appear,[],[np.int32(96)]
20,appear,[],[np.int32(97)]
20,appear,[],[np.int32(98)]
20,appear,[],[np.int32(99)]
20,appear,[],[np.int32(100)]
20,appear,[],[np.int32(101)]
20,appear,[],[np.int32(102)]
20,appear,[],[np.int32(103)]
20,appear,[],[np.int32(104)]
20,appear,[],[np.int32(105)]
20,appear,[],[np.int32(106)]
20,appear,[],[np.int32(107)]
20,appear,[],[np.int32(108)]
20,appear,[],[np.int32(109)]
20,appear,[],[np.int32(110)]
20,appear,[],[np.int32(111)]
20,appear,[],[np.int32(112)]
20,appear,[],[np.int32(113)]
20,appear,[],[np.int32(114)]
20,appear,[],[np.int32(115)]
20,appear,[],[np.int32(116)]
20,appear,[],[np.int32(117)]
20,appear,[],[np.int32(118)]
20,appear,[],[np.int32(120)]
20,appear,[],[np.int32(121)]
20,appear,[],[np.int32(122)]
20,appear,[],[np.int32(123)]
20,appear,[],[np.int32(124)]
20,appear,[],[np.int32(125)]
20,appear,[],[np.int32(126)]
20,appear,[],[np.int32(127)]
20,appear,[],[np.int32(128)]
20,appear,[],[np.int32(129)]
20,appear,[],[np.int32(131)]
20,appear,[],[np.int32(132)]
20,appear,[],[np.int32(133)]
20,appear,[],[np.int32(134)]
20,appear,[],[np.int32(135)]
20,appear,[],[np.int32(136)]
20,appear,[],[np.int32(138)]
20,appear,[],[np.int32(139)]
20,appear,[],[np.int32(140)]
20,appear,[],[np.int32(141)]
20,appear,[],[np.int32(142)]
20,disappear,[np.int32(1)],[]
20,disappear,[np.int32(2)],[]
20,disappear,[np.int32(3)],[]
30,appear,[],[np.int32(1)]
30,appear,[],[np.int32(3)]
30,appear,[],[np.int32(4)]
30,appear,[],[np.int32(5)]
30,appear,[],[np.int32(7)]
30,appear,[],[np.int32(9)]
30,appear,[],[np.int32(13)]
30,appear,[],[np.int32(14)]
30,appear,[],[np.int32(15)]
30,appear,[],[np.int32(17)]
30,appear,[],[np.int32(18)]
30,appear,[],[np.int32(19)]
30,appear,[],[np.int32(20)]
30,appear,[],[np.int32(23)]
30,appear,[],[np.int32(26)]
30,appear,[],[np.int32(27)]
30,appear,[],[np.int32(29)]
30,appear,[],[np.int32(30)]
30,appear,[],[np.int32(31)]
30,appear,[],[np.int32(33)]
30,appear,[],[np.int32(34)]
30,appear,[],[np.int32(35)]
30,appear,[],[np.int32(38)]
30,appear,[],[np.int32(40)]
30,appear,[],[np.int32(42)]
30,appear,[],[np.int32(43)]
30,appear,[],[np.int32(44)]
30,appear,[],[np.int32(46)]
30,appear,[],[np.int32(47)]
30,appear,[],[np.int32(48)]
30,merge,"[np.int64(35), np.int64(45)]",[np.int32(50)]
30,appear,[],[np.int32(51)]
30,appear,[],[np.int32(52)]
30,appear,[],[np.int32(53)]
30,appear,[],[np.int32(55)]
30,appear,[],[np.int32(57)]
30,appear,[],[np.int32(58)]
30,appear,[],[np.int32(59)]
30,appear,[],[np.int32(60)]
30,appear,[],[np.int32(63)]
30,appear,[],[np.int32(64)]
30,appear,[],[np.int32(65)]
30,appear,[],[np.int32(67)]
30,appear,[],[np.int32(68)]
30,appear,[],[np.int32(69)]
30,appear,[],[np.int32(71)]
30,appear,[],[np.int32(72)]
30,appear,[],[np.int32(73)]
30,appear,[],[np.int32(74)]
30,appear,[],[np.int32(76)]
30,appear,[],[np.int32(77)]
30,appear,[],[np.int32(78)]
30,appear,[],[np.int32(79)]
30,appear,[],[np.int32(81)]
30,appear,[],[np.int32(82)]
30,appear,[],[np.int32(83)]
30,appear,[],[np.int32(84)]
30,appear,[],[np.int32(86)]
30,appear,[],[np.int32(87)]
30,appear,[],[np.int32(88)]
30,appear,[],[np.int32(89)]
30,appear,[],[np.int32(90)]
30,appear,[],[np.int32(91)]
30,appear,[],[np.int32(92)]
30,appear,[],[np.int32(93)]
30,appear,[],[np.int32(96)]
30,appear,[],[np.int32(97)]
30,appear,[],[np.int32(98)]
30,appear,[],[np.int32(99)]
30,appear,[],[np.int32(101)]
30,appear,[],[np.int32(102)]
30,appear,[],[np.int32(104)]
30,appear,[],[np.int32(105)]
30,appear,[],[np.int32(106)]
30,appear,[],[np.int32(107)]
30,appear,[],[np.int32(108)]
30,appear,[],[np.int32(109)]
30,appear,[],[np.int32(110)]
30,appear,[],[np.int32(111)]
30,appear,[],[np.int32(114)]
30,appear,[],[np.int32(115)]
30,appear,[],[np.int32(116)]
30,appear,[],[np.int32(117)]
30,appear,[],[np.int32(118)]
30,appear,[],[np.int32(123)]
30,appear,[],[np.int32(125)]
30,appear,[],[np.int32(127)]
30,appear,[],[np.int32(130)]
30,appear,[],[np.int32(131)]
30,appear,[],[np.int32(133)]
30,appear,[],[np.int32(135)]
30,appear,[],[np.int32(137)]
30,appear,[],[np.int32(140)]
30,appear,[],[np.int32(141)]
30,appear,[],[np.int32(142)]
30,appear,[],[np.int32(143)]
30,appear,[],[np.int32(144)]
30,appear,[],[np.int32(145)]
30,appear,[],[np.int32(146)]
30,appear,[],[np.int32(147)]
30,appear,[],[np.int32(148)]
30,appear,[],[np.int32(150)]
30,appear,[],[np.int32(151)]
30,appear,[],[np.int32(152)]
30,appear,[],[np.int32(153)]
30,appear,[],[np.int32(154)]
30,appear,[],[np.int32(156)]
30,appear,[],[np.int32(160)]
30,appear,[],[np.int32(162)]
30,appear,[],[np.int32(163)]
30,appear,[],[np.int32(165)]
30,appear,[],[np.int32(168)]
30,appear,[],[np.int32(169)]
30,appear,[],[np.int32(171)]
30,appear,[],[np.int32(173)]
30,appear,[],[np.int32(174)]
30,appear,[],[np.int32(175)]
30,appear,[],[np.int32(176)]
30,appear,[],[np.int32(177)]
30,appear,[],[np.int32(179)]
30,appear,[],[np.int32(180)]
30,appear,[],[np.int32(181)]
30,appear,[],[np.int32(182)]
30,appear,[],[np.int32(183)]
30,appear,[],[np.int32(184)]
30,appear,[],[np.int32(185)]
30,appear,[],[np.int32(187)]
30,appear,[],[np.int32(188)]
30,appear,[],[np.int32(189)]
30,appear,[],[np.int32(192)]
30,appear,[],[np.int32(193)]
30,appear,[],[np.int32(194)]
30,appear,[],[np.int32(195)]
30,appear,[],[np.int32(199)]
30,appear,[],[np.int32(200)]
30,appear,[],[np.int32(202)]
30,appear,[],[np.int32(203)]
30,appear,[],[np.int32(204)]
30,appear,[],[np.int32(207)]
30,appear,[],[np.int32(209)]
30,appear,[],[np.int32(210)]
30,appear,[],[np.int32(213)]
30,appear,[],[np.int32(214)]
30,appear,[],[np.int32(215)]
30,disappear,[np.int32(3)],[]
30,disappear,[np.int32(4)],[]
30,disappear,[np.int32(7)],[]
30,disappear,[np.int32(10)],[]
30,disappear,[np.int32(13)],[]
30,disappear,[np.int32(14)],[]
30,disappear,[np.int32(16)],[]
30,disappear,[np.int32(20)],[]
30,disappear,[np.int32(21)],[]
30,disappear,[np.int32(22)],[]
30,disappear,[np.int32(23)],[]
30,disappear,[np.int32(25)],[]
30,disappear,[np.int32(27)],[]
30,disappear,[np.int32(28)],[]
30,disappear,[np.int32(29)],[]
30,disappear,[np.int32(33)],[]
30,disappear,[np.int32(39)],[]
30,disappear,[np.int32(40)],[]
30,disappear,[np.int32(41)],[]
30,disappear,[np.int32(42)],[]
30,disappear,[np.int32(44)],[]
30,disappear,[np.int32(48)],[]
30,disappear,[np.int32(49)],[]
30,disappear,[np.int32(50)],[]
30,disappear,[np.int32(52)],[]
30,disappear,[np.int32(54)],[]
30,disappear,[np.int32(55)],[]
30,disappear,[np.int32(58)],[]
30,disappear,[np.int32(59)],[]
30,disappear,[np.int32(60)],[]
30,disappear,[np.int32(61)],[]
30,disappear,[np.int32(62)],[]
30,disappear,[np.int32(65)],[]
30,disappear,[np.int32(66)],[]
30,disappear,[np.int32(67)],[]
30,disappear,[np.int32(68)],[]
30,disappear,[np.int32(69)],[]
30,disappear,[np.int32(71)],[]
30,disappear,[np.int32(73)],[]
30,disappear,[np.int32(77)],[]
30,disappear,[np.int32(79)],[]
30,disappear,[np.int32(81)],[]
30,split,[np.int32(82)],"[np.int64(122), np.int64(128)]"
30,disappear,[np.int32(85)],[]
30,disappear,[np.int32(87)],[]
30,disappear,[np.int32(90)],[]
30,disappear,[np.int32(92)],[]
30,disappear,[np.int32(94)],[]
30,disappear,[np.int32(96)],[]
30,disappear,[np.int32(99)],[]
30,disappear,[np.int32(101)],[]
30,disappear,[np.int32(108)],[]
30,disappear,[np.int32(110)],[]
30,disappear,[np.int32(111)],[]
30,disappear,[np.int32(112)],[]
30,disappear,[np.int32(113)],[]
30,disappear,[np.int32(114)],[]
30,disappear,[np.int32(115)],[]
30,disappear,[np.int32(117)],[]
30,disappear,[np.int32(118)],[]
30,disappear,[np.int32(119)],[]
30,disappear,[np.int32(120)],[]
30,disappear,[np.int32(122)],[]
30,disappear,[np.int32(123)],[]
30,disappear,[np.int32(125)],[]
30,disappear,[np.int32(130)],[]
30,disappear,[np.int32(131)],[]
30,disappear,[np.int32(132)],[]
30,disappear,[np.int32(133)],[]
30,disappear,[np.int32(134)],[]
30,disappear,[np.int32(135)],[]
40,appear,[],[np.int32(1)]
40,appear,[],[np.int32(2)]
40,appear,[],[np.int32(3)]
40,appear,[],[np.int32(4)]
40,appear,[],[np.int32(5)]
40,appear,[],[np.int32(6)]
40,appear,[],[np.int32(7)]
40,appear,[],[np.int32(8)]
40,appear,[],[np.int32(10)]
40,appear,[],[np.int32(14)]
40,appear,[],[np.int32(16)]
40,appear,[],[np.int32(17)]
40,appear,[],[np.int32(19)]
40,appear,[],[np.int32(20)]
40,appear,[],[np.int32(22)]
40,appear,[],[np.int32(23)]
40,appear,[],[np.int32(24)]
40,appear,[],[np.int32(25)]
40,appear,[],[np.int32(26)]
40,appear,[],[np.int32(27)]
40,appear,[],[np.int32(29)]
40,appear,[],[np.int32(31)]
40,appear,[],[np.int32(32)]
40,appear,[],[np.int32(33)]
40,appear,[],[np.int32(34)]
40,appear,[],[np.int32(36)]
40,appear,[],[np.int32(37)]
40,appear,[],[np.int32(39)]
40,appear,[],[np.int32(42)]
40,appear,[],[np.int32(44)]
40,appear,[],[np.int32(45)]
40,appear,[],[np.int32(46)]
40,appear,[],[np.int32(47)]
40,appear,[],[np.int32(50)]
40,appear,[],[np.int32(51)]
40,appear,[],[np.int32(52)]
40,appear,[],[np.int32(55)]
40,appear,[],[np.int32(56)]
40,appear,[],[np.int32(58)]
40,appear,[],[np.int32(59)]
40,appear,[],[np.int32(64)]
40,appear,[],[np.int32(65)]
40,appear,[],[np.int32(66)]
40,appear,[],[np.int32(70)]
40,appear,[],[np.int32(73)]
40,appear,[],[np.int32(80)]
40,appear,[],[np.int32(83)]
40,appear,[],[np.int32(84)]
40,appear,[],[np.int32(87)]
40,appear,[],[np.int32(91)]
40,appear,[],[np.int32(92)]
40,appear,[],[np.int32(93)]
40,appear,[],[np.int32(94)]
40,appear,[],[np.int32(95)]
40,appear,[],[np.int32(96)]
40,appear,[],[np.int32(99)]
40,appear,[],[np.int32(100)]
40,appear,[],[np.int32(101)]
40,appear,[],[np.int32(102)]
40,appear,[],[np.int32(105)]
40,appear,[],[np.int32(106)]
40,appear,[],[np.int32(107)]
40,appear,[],[np.int32(109)]
40,appear,[],[np.int32(111)]
40,appear,[],[np.int32(112)]
40,appear,[],[np.int32(113)]
40,appear,[],[np.int32(115)]
40,appear,[],[np.int32(116)]
40,appear,[],[np.int32(119)]
40,appear,[],[np.int32(121)]
40,appear,[],[np.int32(124)]
40,appear,[],[np.int32(125)]
40,appear,[],[np.int32(126)]
40,appear,[],[np.int32(127)]
40,appear,[],[np.int32(128)]
40,appear,[],[np.int32(129)]
40,appear,[],[np.int32(131)]
40,appear,[],[np.int32(132)]
40,appear,[],[np.int32(133)]
40,appear,[],[np.int32(134)]
40,appear,[],[np.int32(137)]
40,appear,[],[np.int32(141)]
40,appear,[],[np.int32(143)]
40,appear,[],[np.int32(144)]
40,appear,[],[np.int32(145)]
40,merge,"[np.int64(110), np.int64(117)]",[np.int32(147)]
40,appear,[],[np.int32(148)]
40,appear,[],[np.int32(150)]
40,appear,[],[np.int32(151)]
40,appear,[],[np.int32(153)]
40,appear,[],[np.int32(154)]
40,appear,[],[np.int32(155)]
40,merge,"[np.int64(122), np.int64(128)]",[np.int32(157)]
40,appear,[],[np.int32(158)]
40,appear,[],[np.int32(160)]
40,appear,[],[np.int32(161)]
40,appear,[],[np.int32(162)]
40,appear,[],[np.int32(163)]
40,appear,[],[np.int32(164)]
40,appear,[],[np.int32(165)]
40,appear,[],[np.int32(166)]
40,appear,[],[np.int32(168)]
40,appear,[],[np.int32(169)]
40,appear,[],[np.int32(170)]
40,appear,[],[np.int32(171)]
40,appear,[],[np.int32(172)]
40,appear,[],[np.int32(173)]
40,appear,[],[np.int32(174)]
40,appear,[],[np.int32(176)]
40,appear,[],[np.int32(177)]
40,appear,[],[np.int32(178)]
40,appear,[],[np.int32(180)]
40,appear,[],[np.int32(182)]
40,appear,[],[np.int32(183)]
40,appear,[],[np.int32(184)]
40,appear,[],[np.int32(187)]
40,appear,[],[np.int32(191)]
40,appear,[],[np.int32(194)]
40,appear,[],[np.int32(195)]
40,appear,[],[np.int32(196)]
40,appear,[],[np.int32(197)]
40,appear,[],[np.int32(199)]
40,appear,[],[np.int32(200)]
40,appear,[],[np.int32(204)]
40,appear,[],[np.int32(205)]
40,appear,[],[np.int32(210)]
40,appear,[],[np.int32(211)]
40,appear,[],[np.int32(213)]
40,appear,[],[np.int32(214)]
40,appear,[],[np.int32(216)]
40,appear,[],[np.int32(219)]
40,appear,[],[np.int32(222)]
40,appear,[],[np.int32(223)]
40,appear,[],[np.int32(224)]
40,appear,[],[np.int32(227)]
40,appear,[],[np.int32(228)]
40,appear,[],[np.int32(230)]
40,appear,[],[np.int32(231)]
40,appear,[],[np.int32(233)]
40,appear,[],[np.int32(234)]
40,appear,[],[np.int32(235)]
40,appear,[],[np.int32(236)]
40,appear,[],[np.int32(238)]
40,appear,[],[np.int32(239)]
40,appear,[],[np.int32(241)]
40,appear,[],[np.int32(242)]
40,appear,[],[np.int32(244)]
40,appear,[],[np.int32(245)]
40,appear,[],[np.int32(248)]
40,appear,[],[np.int32(249)]
40,appear,[],[np.int32(258)]
40,appear,[],[np.int32(259)]
40,appear,[],[np.int32(263)]
40,appear,[],[np.int32(266)]
40,appear,[],[np.int32(267)]
40,appear,[],[np.int32(268)]
40,appear,[],[np.int32(269)]
40,appear,[],[np.int32(270)]
40,appear,[],[np.int32(271)]
40,appear,[],[np.int32(273)]
40,appear,[],[np.int32(274)]
40,appear,[],[np.int32(276)]
40,appear,[],[np.int32(277)]
40,appear,[],[np.int32(278)]
40,appear,[],[np.int32(280)]
40,appear,[],[np.int32(284)]
40,appear,[],[np.int32(285)]
40,appear,[],[np.int32(287)]
40,appear,[],[np.int32(288)]
40,appear,[],[np.int32(289)]
40,disappear,[np.int32(1)],[]
40,disappear,[np.int32(2)],[]
40,disappear,[np.int32(4)],[]
40,disappear,[np.int32(5)],[]
40,disappear,[np.int32(8)],[]
40,disappear,[np.int32(11)],[]
40,disappear,[np.int32(12)],[]
40,disappear,[np.int32(15)],[]
40,disappear,[np.int32(16)],[]
40,disappear,[np.int32(17)],[]
40,disappear,[np.int32(18)],[]
40,disappear,[np.int32(19)],[]
40,disappear,[np.int32(20)],[]
40,disappear,[np.int32(23)],[]
40,disappear,[np.int32(24)],[]
40,disappear,[np.int32(25)],[]
40,disappear,[np.int32(28)],[]
40,disappear,[np.int32(30)],[]
40,disappear,[np.int32(31)],[]
40,disappear,[np.int32(33)],[]
40,disappear,[np.int32(35)],[]
40,disappear,[np.int32(37)],[]
40,disappear,[np.int32(38)],[]
40,disappear,[np.int32(40)],[]
40,disappear,[np.int32(42)],[]
40,disappear,[np.int32(44)],[]
40,disappear,[np.int32(45)],[]
40,disappear,[np.int32(46)],[]
40,disappear,[np.int32(47)],[]
40,disappear,[np.int32(49)],[]
40,disappear,[np.int32(51)],[]
40,split,[np.int32(54)],"[np.int64(62), np.int64(75)]"
40,disappear,[np.int32(59)],[]
40,disappear,[np.int32(61)],[]
40,disappear,[np.int32(62)],[]
40,disappear,[np.int32(63)],[]
40,disappear,[np.int32(65)],[]
40,split,[np.int32(67)],"[np.int64(71), np.int64(89)]"
40,disappear,[np.int32(72)],[]
40,disappear,[np.int32(74)],[]
40,disappear,[np.int32(75)],[]
40,disappear,[np.int32(79)],[]
40,disappear,[np.int32(82)],[]
40,disappear,[np.int32(87)],[]
40,disappear,[np.int32(90)],[]
40,disappear,[np.int32(93)],[]
40,disappear,[np.int32(95)],[]
40,disappear,[np.int32(97)],[]
40,disappear,[np.int32(99)],[]
40,disappear,[np.int32(102)],[]
40,disappear,[np.int32(104)],[]
40,disappear,[np.int32(105)],[]
40,disappear,[np.int32(107)],[]
40,disappear,[np.int32(113)],[]
40,disappear,[np.int32(114)],[]
40,disappear,[np.int32(116)],[]
40,disappear,[np.int32(118)],[]
40,disappear,[np.int32(121)],[]
40,disappear,[np.int32(124)],[]
40,disappear,[np.int32(125)],[]
40,disappear,[np.int32(126)],[]
40,disappear,[np.int32(127)],[]
40,disappear,[np.int32(129)],[]
40,disappear,[np.int32(130)],[]
40,disappear,[np.int32(133)],[]
40,disappear,[np.int32(135)],[]
40,disappear,[np.int32(136)],[]
40,disappear,[np.int32(138)],[]
40,disappear,[np.int32(144)],[]
40,disappear,[np.int32(147)],[]
40,disappear,[np.int32(148)],[]
40,disappear,[np.int32(154)],[]
40,disappear,[np.int32(159)],[]
40,disappear,[np.int32(160)],[]
40,disappear,[np.int32(163)],[]
40,disappear,[np.int32(168)],[]
40,disappear,[np.int32(170)],[]
40,disappear,[np.int32(172)],[]
40,disappear,[np.int32(173)],[]
40,disappear,[np.int32(177)],[]
40,disappear,[np.int32(180)],[]
40,disappear,[np.int32(181)],[]
40,disappear,[np.int32(184)],[]
40,disappear,[np.int32(185)],[]
40,disappear,[np.int32(187)],[]
40,split,[np.int32(189)],"[np.int64(253), np.int64(264)]"
40,disappear,[np.int32(190)],[]
40,disappear,[np.int32(191)],[]
40,disappear,[np.int32(194)],[]
40,disappear,[np.int32(199)],[]
40,disappear,[np.int32(202)],[]
40,disappear,[np.int32(205)],[]
40,disappear,[np.int32(206)],[]
40,disappear,[np.int32(207)],[]
40,disappear,[np.int32(209)],[]
40,disappear,[np.int32(211)],[]
40,disappear,[np.int32(214)],[]
40,disappear,[np.int32(215)],[]
50,appear,[],[np.int32(1)]
50,appear,[],[np.int32(3)]
50,appear,[],[np.int32(4)]
50,appear,[],[np.int32(5)]
50,appear,[],[np.int32(7)]
50,appear,[],[np.int32(8)]
50,appear,[],[np.int32(12)]
50,appear,[],[np.int32(14)]
50,appear,[],[np.int32(16)]
50,appear,[],[np.int32(18)]
50,appear,[],[np.int32(19)]
50,appear,[],[np.int32(20)]
50,appear,[],[np.int32(21)]
50,appear,[],[np.int32(22)]
50,appear,[],[np.int32(23)]
50,appear,[],[np.int32(24)]
50,appear,[],[np.int32(27)]
50,appear,[],[np.int32(30)]
50,appear,[],[np.int32(33)]
50,appear,[],[np.int32(35)]
50,appear,[],[np.int32(36)]
50,appear,[],[np.int32(37)]
50,appear,[],[np.int32(38)]
50,appear,[],[np.int32(39)]
50,appear,[],[np.int32(41)]
50,appear,[],[np.int32(43)]
50,appear,[],[np.int32(46)]
50,appear,[],[np.int32(47)]
50,appear,[],[np.int32(48)]
50,appear,[],[np.int32(55)]
50,appear,[],[np.int32(57)]
50,appear,[],[np.int32(59)]
50,appear,[],[np.int32(60)]
50,appear,[],[np.int32(62)]
50,appear,[],[np.int32(64)]
50,appear,[],[np.int32(75)]
50,appear,[],[np.int32(78)]
50,appear,[],[np.int32(80)]
50,appear,[],[np.int32(81)]
50,appear,[],[np.int32(82)]
50,appear,[],[np.int32(87)]
50,appear,[],[np.int32(88)]
50,merge,"[np.int64(81), np.int64(88)]",[np.int32(93)]
50,appear,[],[np.int32(94)]
50,appear,[],[np.int32(98)]
50,appear,[],[np.int32(99)]
50,appear,[],[np.int32(100)]
50,appear,[],[np.int32(101)]
50,appear,[],[np.int32(103)]
50,appear,[],[np.int32(106)]
50,appear,[],[np.int32(107)]
50,appear,[],[np.int32(110)]
50,appear,[],[np.int32(111)]
50,appear,[],[np.int32(112)]
50,appear,[],[np.int32(113)]
50,appear,[],[np.int32(117)]
50,appear,[],[np.int32(121)]
50,appear,[],[np.int32(123)]
50,appear,[],[np.int32(125)]
50,appear,[],[np.int32(127)]
50,appear,[],[np.int32(130)]
50,appear,[],[np.int32(131)]
50,appear,[],[np.int32(132)]
50,appear,[],[np.int32(134)]
50,appear,[],[np.int32(140)]
50,appear,[],[np.int32(144)]
50,appear,[],[np.int32(146)]
50,merge,"[np.int64(132), np.int64(137)]",[np.int32(148)]
50,appear,[],[np.int32(150)]
50,appear,[],[np.int32(152)]
50,appear,[],[np.int32(154)]
50,appear,[],[np.int32(155)]
50,appear,[],[np.int32(156)]
50,appear,[],[np.int32(157)]
50,appear,[],[np.int32(160)]
50,appear,[],[np.int32(162)]
50,appear,[],[np.int32(163)]
50,appear,[],[np.int32(167)]
50,appear,[],[np.int32(168)]
50,appear,[],[np.int32(169)]
50,appear,[],[np.int32(171)]
50,appear,[],[np.int32(172)]
50,appear,[],[np.int32(173)]
50,appear,[],[np.int32(177)]
50,appear,[],[np.int32(179)]
50,appear,[],[np.int32(183)]
50,appear,[],[np.int32(185)]
50,appear,[],[np.int32(186)]
50,appear,[],[np.int32(187)]
50,appear,[],[np.int32(188)]
50,appear,[],[np.int32(190)]
50,appear,[],[np.int32(195)]
50,appear,[],[np.int32(197)]
50,appear,[],[np.int32(198)]
50,appear,[],[np.int32(199)]
50,appear,[],[np.int32(202)]
50,appear,[],[np.int32(203)]
50,appear,[],[np.int32(205)]
50,appear,[],[np.int32(215)]
50,appear,[],[np.int32(217)]
50,appear,[],[np.int32(218)]
50,appear,[],[np.int32(219)]
50,appear,[],[np.int32(220)]
50,appear,[],[np.int32(221)]
50,appear,[],[np.int32(227)]
50,appear,[],[np.int32(231)]
50,appear,[],[np.int32(235)]
50,appear,[],[np.int32(236)]
50,appear,[],[np.int32(238)]
50,merge,"[np.int64(213), np.int64(234)]",[np.int32(246)]
50,appear,[],[np.int32(248)]
50,appear,[],[np.int32(254)]
50,appear,[],[np.int32(255)]
50,appear,[],[np.int32(256)]
50,appear,[],[np.int32(260)]
50,appear,[],[np.int32(262)]
50,appear,[],[np.int32(263)]
50,appear,[],[np.int32(265)]
50,appear,[],[np.int32(266)]
50,appear,[],[np.int32(269)]
50,appear,[],[np.int32(270)]
50,appear,[],[np.int32(274)]
50,appear,[],[np.int32(279)]
50,appear,[],[np.int32(280)]
50,appear,[],[np.int32(281)]
50,appear,[],[np.int32(282)]
50,appear,[],[np.int32(285)]
50,appear,[],[np.int32(287)]
50,appear,[],[np.int32(289)]
50,appear,[],[np.int32(291)]
50,appear,[],[np.int32(294)]
50,appear,[],[np.int32(298)]
50,appear,[],[np.int32(303)]
50,appear,[],[np.int32(304)]
50,appear,[],[np.int32(305)]
50,appear,[],[np.int32(306)]
50,appear,[],[np.int32(307)]
50,appear,[],[np.int32(310)]
50,appear,[],[np.int32(311)]
50,appear,[],[np.int32(312)]
50,appear,[],[np.int32(317)]
50,appear,[],[np.int32(318)]
50,appear,[],[np.int32(321)]
50,appear,[],[np.int32(322)]
50,appear,[],[np.int32(323)]
50,appear,[],[np.int32(324)]
50,appear,[],[np.int32(327)]
50,disappear,[np.int32(3)],[]
50,disappear,[np.int32(5)],[]
50,disappear,[np.int32(7)],[]
50,disappear,[np.int32(8)],[]
50,disappear,[np.int32(10)],[]
50,disappear,[np.int32(11)],[]
50,disappear,[np.int32(12)],[]
50,disappear,[np.int32(16)],[]
50,disappear,[np.int32(17)],[]
50,disappear,[np.int32(18)],[]
50,disappear,[np.int32(21)],[]
50,disappear,[np.int32(26)],[]
50,disappear,[np.int32(28)],[]
50,disappear,[np.int32(29)],[]
50,disappear,[np.int32(32)],[]
50,disappear,[np.int32(34)],[]
50,disappear,[np.int32(36)],[]
50,disappear,[np.int32(39)],[]
50,disappear,[np.int32(41)],[]
50,disappear,[np.int32(42)],[]
50,disappear,[np.int32(45)],[]
50,disappear,[np.int32(46)],[]
